n_agents,regime,severity,corruption_type,corruption_level,partition_parts,phase,metric,system,baseline,mean_system,mean_baseline,mean_diff,ci_low,ci_high,cohens_dz,p_paired_t,n_pairs
100,partition,0.0,none,0.0,4,during_partition,iss,B6,B4,0.5362312167882919,0.7374059975147247,-0.2011747807264328,-0.21248953113953273,-0.18994177674253782,-6.318185821908766,3.8950609708423567e-25,30
100,partition,0.0,none,0.0,4,during_partition,knowledge_survival,B7,B2,0.6472166666666664,0.7391333333333334,-0.09191666666666667,-0.10408333333333335,-0.07943333333333333,-2.6281871896398346,9.663878603370955e-15,30
100,partition,0.0,none,0.0,4,during_partition,iss,B7,B2,0.5362348447243372,0.981515504916509,-0.4452806601921717,-0.46610164624949296,-0.42353026385108633,-7.372020590923895,4.8535033125360784e-27,30
100,random,0.0,none,0.0,0,post_failure,iss,B6,B2,0.9304564376672109,1.0,-0.0695435623327891,-0.07063087597489358,-0.06847726528843244,-22.728505073405593,3.995418613240179e-41,30
100,random,0.0,none,0.0,0,post_failure,iss,B6,B4,0.9304564376672109,1.0,-0.0695435623327891,-0.07063087597489358,-0.06847726528843244,-22.728505073405593,3.995418613240179e-41,30
100,random,0.0,none,0.0,0,post_failure,iss,B7,B2,0.9304564376672109,1.0,-0.0695435623327891,-0.07063087597489358,-0.06847726528843244,-22.728505073405593,3.995418613240179e-41,30
100,random,0.0,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9434333333333333,0.9635166666666665,-0.020083333333333342,-0.02193333333333334,-0.018250000000000023,-3.868643645225957,3.4108198713803806e-19,30
100,random,0.0,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8033359488919612,0.8697694127571697,-0.06643346386520838,-0.07278500574584482,-0.06012244461086417,-3.7388087288264154,8.644210145507237e-19,30
100,random,0.1,none,0.0,0,post_failure,iss,B6,B2,0.8971363445123036,1.0,-0.10286365548769633,-0.10423385376731555,-0.10153268451491992,-26.759221322623382,3.536376696548433e-43,30
100,random,0.1,none,0.0,0,post_failure,iss,B6,B4,0.8971363445123036,0.9993285338083903,-0.10219218929608663,-0.10355127746860186,-0.10089108635981878,-27.02442334363019,2.6577432686291095e-43,30
100,random,0.1,none,0.0,0,post_failure,iss,B7,B2,0.8963606198628743,1.0,-0.10363938013712565,-0.10523169433077176,-0.10205487325787545,-23.04489258917843,2.6777005995287444e-41,30
100,random,0.1,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9428166666666667,0.9625333333333332,-0.01971666666666666,-0.02134999999999999,-0.018033333333333346,-4.240856378896487,2.7433889567498795e-20,30
100,random,0.1,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8373090905781864,0.8916451871743205,-0.05433609659613404,-0.05896528334101862,-0.04961703700310425,-4.096207504318748,7.12953791345602e-20,30
100,random,0.3,node_coordinated,0.01,0,post_failure,knowledge_survival,B6,B2,0.8642833333333333,0.8739000000000001,-0.009616666666666647,-0.012049999999999979,-0.007116666666666645,-1.3709943662034603,2.8158940138572226e-08,30
100,random,0.3,node_coordinated,0.01,0,post_failure,iss,B6,B2,0.810570228099823,1.0,-0.189429771900177,-0.1917097271978855,-0.18712503915031753,-29.047383608191414,3.284196619478436e-44,30
100,random,0.3,node_coordinated,0.01,0,post_failure,knowledge_survival,B6,B4,0.8642833333333333,0.8689666666666667,-0.00468333333333334,-0.006216666666666666,-0.0030166666666666822,-1.0289877176900728,4.342001564908546e-06,30
100,random,0.3,node_coordinated,0.01,0,post_failure,iss,B6,B4,0.810570228099823,0.9866506099700928,-0.17608038187026978,-0.17833409170309703,-0.17368439942598343,-27.227475033193564,2.1397137559213136e-43,30
100,random,0.3,node_coordinated,0.01,0,post_failure,iss,B7,B2,0.8105198164780935,1.0,-0.18948018352190654,-0.19134746973713238,-0.1875215668976307,-34.90850289443527,1.5983536097037903e-46,30
100,random,0.3,node_coordinated,0.01,0,post_failure,knowledge_survival,B7,B3Q,0.9267666666666666,0.9430166666666667,-0.016249999999999983,-0.019133333333333318,-0.013266666666666652,-1.9492809151931594,1.463923401140724e-11,30
100,random,0.3,node_coordinated,0.01,0,post_failure,accuracy_macro,B7,B3Q,0.8151878936858965,0.8640855827573083,-0.04889768907141179,-0.05519286703915615,-0.04244076970119257,-2.7146283426635316,4.213708669798242e-15,30
100,random,0.3,node_coordinated,0.05,0,post_failure,knowledge_survival,B6,B2,0.84655,0.8732333333333332,-0.02668333333333335,-0.031083333333333345,-0.022499583333333358,-2.181887076075648,1.001333903696225e-12,30
100,random,0.3,node_coordinated,0.05,0,post_failure,accuracy_macro,B6,B2,0.5940384521781267,0.6012458534774313,-0.00720740129930455,-0.012817341749693532,-0.001415588341917423,-0.4464679477436274,0.02077594424711529,30
100,random,0.3,node_coordinated,0.05,0,post_failure,iss,B6,B2,0.8103290716807048,1.0,-0.18967092831929525,-0.19175016487638158,-0.18759044681986173,-32.771410379034,9.969399695983055e-46,30
100,random,0.3,node_coordinated,0.05,0,post_failure,knowledge_survival,B6,B4,0.84655,0.8655833333333333,-0.019033333333333353,-0.022783750000000026,-0.015383333333333356,-1.805311965642955,8.514139298051678e-11,30
100,random,0.3,node_coordinated,0.05,0,post_failure,iss,B6,B4,0.8103290716807048,0.9890520672003428,-0.17872299551963805,-0.18123211925228436,-0.1761314931511879,-24.530155853328562,4.389544577222873e-42,30
100,random,0.3,node_coordinated,0.05,0,post_failure,iss,B7,B2,0.810556956132253,1.0,-0.189443043867747,-0.19180560663342475,-0.1872932123641173,-29.774093178009238,1.605281756810174e-44,30
100,random,0.3,node_coordinated,0.05,0,post_failure,knowledge_survival,B7,B3Q,0.8953833333333333,0.9063666666666668,-0.01098333333333333,-0.01419999999999999,-0.00776666666666667,-1.2032696940541447,3.195800688564835e-07,30
100,random,0.3,node_coordinated,0.05,0,post_failure,accuracy_macro,B7,B3Q,0.775930210124207,0.8173118711701041,-0.0413816610458971,-0.04760660583753966,-0.03499833224982036,-2.302116582265081,2.6952635456886827e-13,30
100,random,0.3,node_coordinated,0.1,0,post_failure,knowledge_survival,B6,B2,0.8228500000000001,0.8701833333333334,-0.04733333333333334,-0.05448333333333332,-0.040449583333333344,-2.4049994828893446,9.103519734554254e-14,30
100,random,0.3,node_coordinated,0.1,0,post_failure,accuracy_macro,B6,B2,0.5713532156476577,0.5977416474788111,-0.026388431831153285,-0.03392352330823808,-0.019349090338237836,-1.306260779282253,7.110621851049568e-08,30
100,random,0.3,node_coordinated,0.1,0,post_failure,iss,B6,B2,0.8118942538897197,1.0,-0.18810574611028036,-0.19020356128613156,-0.186033576776584,-31.556671213589205,2.9781972596283307e-45,30
100,random,0.3,node_coordinated,0.1,0,post_failure,knowledge_survival,B6,B4,0.8228500000000001,0.8530666666666665,-0.030216666666666663,-0.035633333333333315,-0.02478333333333333,-1.9771702224179026,1.050355200926843e-11,30
100,random,0.3,node_coordinated,0.1,0,post_failure,iss,B6,B4,0.8118942538897197,0.9859944264094035,-0.17410017251968385,-0.17737308591604234,-0.1705207313100497,-17.892823376761864,4.0499569279590565e-38,30
100,random,0.3,node_coordinated,0.1,0,post_failure,knowledge_survival,B7,B2,0.8526666666666666,0.8701833333333334,-0.01751666666666668,-0.028066666666666674,-0.006716250000000017,-0.5859439513364016,0.0032401076686270104,30
100,random,0.3,node_coordinated,0.1,0,post_failure,iss,B7,B2,0.8099282721678416,1.0,-0.1900717278321584,-0.19178271745642025,-0.18817745506763459,-36.65624850357323,3.880034135191713e-47,30
100,random,0.3,node_coordinated,0.1,0,post_failure,accuracy_macro,B7,B3Q,0.7241030031662294,0.7549260275052596,-0.030823024339030104,-0.03929607494178861,-0.022261596680351416,-1.273990358741705,1.134513544664972e-07,30
100,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B6,B2,0.7490000000000002,0.8400166666666667,-0.09101666666666669,-0.09791708333333339,-0.0836,-4.4291308651229855,8.262792207329647e-21,30
100,random,0.3,node_coordinated,0.2,0,post_failure,accuracy_macro,B6,B2,0.505572200490048,0.5682212943554108,-0.06264909386536283,-0.06996532775476684,-0.05457854910273505,-2.83725558372461,1.3436544075068383e-15,30
100,random,0.3,node_coordinated,0.2,0,post_failure,iss,B6,B2,0.8116582632064819,1.0,-0.18834173679351807,-0.19037093912561734,-0.1862922379374504,-32.39865404504877,1.3887335711336477e-45,30
100,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B6,B4,0.7490000000000002,0.80405,-0.055049999999999995,-0.0623,-0.04758333333333334,-2.5898602966868145,1.4057153774783006e-14,30
100,random,0.3,node_coordinated,0.2,0,post_failure,accuracy_macro,B6,B4,0.505572200490048,0.5241123779539627,-0.018540177463914714,-0.02620534646448431,-0.010503768909237505,-0.8198719948161367,0.00010419984180100977,30
100,random,0.3,node_coordinated,0.2,0,post_failure,iss,B6,B4,0.8116582632064819,0.9862723807493846,-0.17461411754290262,-0.1776859005788962,-0.17102013876040775,-18.256282671230178,2.2641376012960819e-38,30
100,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B7,B6,0.7392999999999998,0.7490000000000002,-0.00970000000000002,-0.01668333333333335,-0.0028166666666666934,-0.48673815719654373,0.012417692538102381,30
100,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B7,B2,0.7392999999999998,0.8400166666666667,-0.10071666666666672,-0.11253333333333337,-0.08856625000000004,-2.9311472743770954,5.748921122825409e-16,30
100,random,0.3,node_coordinated,0.2,0,post_failure,iss,B7,B2,0.8106911897659301,1.0,-0.1893088102340698,-0.19132023319602012,-0.1872588463127613,-32.267285567836026,1.5622291043739997e-45,30
100,random,0.3,node_uncoordinated,0.01,0,post_failure,knowledge_survival,B6,B2,0.8632833333333334,0.8742166666666666,-0.010933333333333324,-0.013116666666666665,-0.008783333333333329,-1.7950326892613935,9.684073336474417e-11,30
100,random,0.3,node_uncoordinated,0.01,0,post_failure,iss,B6,B2,0.8104300518830617,1.0,-0.18956994811693828,-0.19170970479647317,-0.18741855735580126,-30.733053538556646,6.40783264914219e-45,30
100,random,0.3,node_uncoordinated,0.01,0,post_failure,knowledge_survival,B6,B4,0.8632833333333334,0.8696333333333333,-0.006349999999999996,-0.008050000000000002,-0.004616666666666661,-1.305054749283431,7.235408197670945e-08,30
100,random,0.3,node_uncoordinated,0.01,0,post_failure,iss,B6,B4,0.8104300518830617,0.9889281233151753,-0.17849807143211366,-0.18122298588355382,-0.17564046149452528,-22.900007735868023,3.2140614894753464e-41,30
100,random,0.3,node_uncoordinated,0.01,0,post_failure,iss,B7,B2,0.8122325281302134,1.0,-0.18776747186978657,-0.19006434082984924,-0.1855800269047419,-29.243285320480016,2.7031315013258316e-44,30
100,random,0.3,node_uncoordinated,0.01,0,post_failure,knowledge_survival,B7,B3Q,0.9282333333333332,0.9441166666666667,-0.015883333333333322,-0.018116666666666663,-0.013666666666666667,-2.4626658326299555,5.027150522531857e-14,30
100,random,0.3,node_uncoordinated,0.01,0,post_failure,accuracy_macro,B7,B3Q,0.8180609345210986,0.8644425362709279,-0.0463816017498293,-0.051966194703910215,-0.04069573186803526,-2.880945772070598,9.02667290802461e-16,30
100,random,0.3,node_uncoordinated,0.05,0,post_failure,knowledge_survival,B6,B2,0.8507666666666669,0.87355,-0.022783333333333343,-0.02686666666666667,-0.018983333333333345,-2.0221492187345373,6.186415217686928e-12,30
100,random,0.3,node_uncoordinated,0.05,0,post_failure,iss,B6,B2,0.8118421574433644,1.0,-0.18815784255663554,-0.1902618710696697,-0.18598440806070965,-30.95486012914515,5.2027057340600954e-45,30
100,random,0.3,node_uncoordinated,0.05,0,post_failure,knowledge_survival,B6,B4,0.8507666666666669,0.8640166666666665,-0.01325000000000002,-0.01660041666666669,-0.00986666666666669,-1.3916496317812275,2.101986055996635e-08,30
100,random,0.3,node_uncoordinated,0.05,0,post_failure,iss,B6,B4,0.8118421574433644,0.9886506378650666,-0.17680848042170208,-0.17910187155008314,-0.17452893738945324,-27.02973517228577,2.642657596015877e-43,30
100,random,0.3,node_uncoordinated,0.05,0,post_failure,iss,B7,B2,0.8112200299898783,1.0,-0.18877997001012167,-0.1908289816478888,-0.18674398640791576,-32.09243371598575,1.8285909787919634e-45,30
100,random,0.3,node_uncoordinated,0.05,0,post_failure,knowledge_survival,B7,B3Q,0.8981499999999999,0.9061166666666666,-0.007966666666666658,-0.011366666666666662,-0.004399999999999982,-0.8036292858552118,0.00013319949277590282,30
100,random,0.3,node_uncoordinated,0.05,0,post_failure,accuracy_macro,B7,B3Q,0.7777253619615825,0.81531581731575,-0.037590455354167635,-0.044232433792242065,-0.031030105052767723,-1.9972502695229284,8.285198953029827e-12,30
100,random,0.3,node_uncoordinated,0.1,0,post_failure,knowledge_survival,B6,B2,0.83105,0.8736666666666666,-0.04261666666666668,-0.04701666666666668,-0.038266666666666685,-3.3962079544737835,1.1592416476374197e-17,30
100,random,0.3,node_uncoordinated,0.1,0,post_failure,accuracy_macro,B6,B2,0.5798673431885764,0.6012281207717767,-0.021360777583200177,-0.026300509472549378,-0.016506935060979992,-1.5242721562682289,3.341295533703021e-09,30
100,random,0.3,node_uncoordinated,0.1,0,post_failure,iss,B6,B2,0.812272846698761,1.0,-0.187727153301239,-0.19029705107212067,-0.1852322691679001,-26.39754471560794,5.2446924940159725e-43,30
100,random,0.3,node_uncoordinated,0.1,0,post_failure,knowledge_survival,B6,B4,0.83105,0.85715,-0.026100000000000022,-0.0300666666666667,-0.021532916666666693,-2.1854392626111467,9.625746710638795e-13,30
100,random,0.3,node_uncoordinated,0.1,0,post_failure,iss,B6,B4,0.812272846698761,0.9884600798288982,-0.17618723313013712,-0.17952355439464251,-0.17255092134078343,-17.879391381073138,4.1388624987182803e-38,30
100,random,0.3,node_uncoordinated,0.1,0,post_failure,knowledge_survival,B7,B2,0.8634666666666664,0.8736666666666666,-0.010200000000000006,-0.01913333333333334,-0.0017329166666666671,-0.4137373722173661,0.031082476178785345,30
100,random,0.3,node_uncoordinated,0.1,0,post_failure,iss,B7,B2,0.8117098112901052,1.0,-0.1882901887098948,-0.19043382326761882,-0.18601343333721163,-29.937360297834054,1.370091612076895e-44,30
100,random,0.3,node_uncoordinated,0.1,0,post_failure,accuracy_macro,B7,B3Q,0.7358371304360722,0.7616467650111319,-0.0258096345750595,-0.03150909390511369,-0.020040974296568564,-1.6002707200948016,1.201090232733042e-09,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,knowledge_survival,B6,B2,0.7627833333333333,0.8642833333333333,-0.10149999999999999,-0.11116708333333336,-0.09196666666666667,-3.7256195619767074,9.515625990207353e-19,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,accuracy_macro,B6,B2,0.5179115040910286,0.5920765490398258,-0.07416504494879714,-0.08332551266838163,-0.06535755393948364,-2.898009531707003,7.737868108974518e-16,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,iss,B6,B2,0.8120663424332937,1.0,-0.18793365756670635,-0.1903376367688179,-0.1856548639635245,-28.244741722810485,7.395033198626271e-44,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,knowledge_survival,B6,B4,0.7627833333333333,0.8261166666666665,-0.06333333333333332,-0.07060000000000001,-0.05639958333333333,-3.1228677902277657,1.0850152661830488e-16,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,accuracy_macro,B6,B4,0.5179115040910286,0.5417837082570712,-0.02387220416604259,-0.030963200674686723,-0.016993932998247335,-1.177568532556185,4.673614424106624e-07,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,iss,B6,B4,0.8120663424332937,0.9882723788420359,-0.17620603640874227,-0.17979800254106523,-0.1727456266184648,-17.609762733856986,6.422315987494635e-38,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,knowledge_survival,B7,B6,0.7480833333333332,0.7627833333333333,-0.014699999999999998,-0.02216666666666666,-0.006900000000000009,-0.6821440044817958,0.0008146163214732035,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,knowledge_survival,B7,B2,0.7480833333333332,0.8642833333333333,-0.11620000000000001,-0.13120000000000004,-0.10141625000000001,-2.7514923628403443,2.975966047467603e-15,30
100,random,0.3,node_uncoordinated,0.2,0,post_failure,iss,B7,B2,0.8117858409881592,1.0,-0.18821415901184083,-0.19071616316835086,-0.18559624562660854,-25.618376618106133,1.2489487758638069e-42,30
100,random,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8679333333333332,0.8744166666666666,-0.006483333333333323,-0.008199999999999982,-0.004699999999999993,-1.302299694581173,7.52888779260859e-08,30
100,random,0.3,none,0.0,0,post_failure,iss,B6,B2,0.8124650657176972,1.0,-0.18753493428230286,-0.18901214296619095,-0.18600582147638003,-43.89309642925601,2.0939358030157096e-49,30
100,random,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.8679333333333332,0.8699999999999999,-0.0020666666666666537,-0.003316666666666649,-0.000883333333333332,-0.6032480448134997,0.002539720201484591,30
100,random,0.3,none,0.0,0,post_failure,iss,B6,B4,0.8124650657176972,0.9875732163588206,-0.17510815064112345,-0.17755770608782767,-0.17252300520737965,-24.30370483896372,5.741738445398863e-42,30
100,random,0.3,none,0.0,0,post_failure,iss,B7,B2,0.8110124866167704,1.0,-0.18898751338322958,-0.19093672320246696,-0.18706431726614633,-34.57792586607587,2.1057961575079345e-46,30
100,random,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9344833333333333,0.9536999999999999,-0.019216666666666635,-0.021399999999999968,-0.017083333333333305,-3.1462643098013183,8.903887116344109e-17,30
100,random,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8260214138637746,0.8776841517485262,-0.05166273788475174,-0.057285574354213546,-0.046096220143492586,-3.2757546128190635,3.0463560581815356e-17,30
100,random,0.3,root,0.01,0,post_failure,knowledge_survival,B6,B2,0.8615000000000002,0.8674333333333336,-0.0059333333333333235,-0.007883333333333324,-0.004066666666666659,-1.0915436871917956,1.6889887367955821e-06,30
100,random,0.3,root,0.01,0,post_failure,iss,B6,B2,0.8119791607062022,1.0,-0.18802083929379781,-0.19036667838692667,-0.18565346832076707,-28.16470724025484,8.028543780193344e-44,30
100,random,0.3,root,0.01,0,post_failure,iss,B6,B4,0.8119791607062022,0.9863385081291198,-0.17435934742291767,-0.17748901282747587,-0.17086485212047894,-18.401880966010868,1.7994281416370407e-38,30
100,random,0.3,root,0.01,0,post_failure,iss,B7,B2,0.8117196838061015,1.0,-0.1882803161938985,-0.19067315980792046,-0.1859082594513893,-27.142311177131543,2.3429420833360716e-43,30
100,random,0.3,root,0.01,0,post_failure,knowledge_survival,B7,B3Q,0.9275833333333333,0.94465,-0.017066666666666636,-0.018949999999999963,-0.01514958333333331,-3.191349856229149,6.104005885286788e-17,30
